ENTIDAD,MUNICIPIO,CODIGO,ID_ESTRATO,H001A
14,48,722511.0,99.0,40.0
14,48,722512.0,,11.0
14,48,722512.0,1.0,11.0
14,48,722513.0,,23.0
14,48,722513.0,1.0,23.0
14,48,722514.0,,95.0
14,48,722514.0,1.0,95.0
14,48,722515.0,,23.0
14,48,722515.0,1.0,23.0
14,48,722516.0,,
14,48,722516.0,99.0,
14,48,722517.0,,20.0
14,48,722517.0,1.0,20.0
14,48,722518.0,,
14,48,722518.0,99.0,
14,48,722519.0,,9.0
14,48,722519.0,1.0,9.0
14,48,81.0,,166.0
14,48,81.0,1.0,166.0
14,48,811.0,,
14,48,811.0,99.0,
14,48,8111.0,,69.0
14,48,8111.0,99.0,69.0
14,48,81111.0,,38.0
14,48,81111.0,1.0,38.0
14,48,811111.0,,25.0
14,48,811111.0,1.0,25.0
14,48,811112.0,,6.0
14,48,811112.0,1.0,6.0
14,48,811116.0,,
14,48,811116.0,99.0,
14,48,811119.0,,
14,48,811119.0,99.0,
14,48,81112.0,,7.0
14,48,81112.0,1.0,7.0
14,48,811121.0,,7.0
14,48,811121.0,1.0,7.0
14,48,81119.0,,24.0
14,48,81119.0,1.0,24.0
14,48,811191.0,,
14,48,811191.0,99.0,
14,48,811192.0,,16.0
14,48,811192.0,1.0,16.0
14,48,811199.0,,
14,48,811199.0,99.0,
14,48,8112.0,,
14,48,8112.0,99.0,
14,48,81121.0,,
14,48,81121.0,99.0,
14,48,811211.0,,
14,48,811211.0,99.0,
14,48,8114.0,,
14,48,8114.0,99.0,
14,48,81141.0,,7.0
14,48,81141.0,99.0,7.0
14,48,811410.0,,7.0
14,48,811410.0,1.0,7.0
14,48,81142.0,,
14,48,81142.0,99.0,
14,48,811420.0,,
14,48,811420.0,99.0,
14,48,81143.0,,
14,48,81143.0,99.0,
14,48,811430.0,,
14,48,811430.0,99.0,
14,48,81149.0,,7.0
14,48,81149.0,1.0,7.0
14,48,811492.0,,5.0
14,48,811492.0,1.0,5.0
14,48,811493.0,,
14,48,811493.0,99.0,
14,48,811499.0,,
14,48,811499.0,99.0,
14,48,812.0,,73.0
14,48,812.0,99.0,73.0
14,48,8121.0,,57.0
14,48,8121.0,1.0,57.0
14,48,81211.0,,50.0
14,48,81211.0,1.0,50.0
14,48,812110.0,,50.0
14,48,812110.0,1.0,50.0
14,48,81213.0,,7.0
14,48,81213.0,1.0,7.0
14,48,812130.0,,7.0
14,48,812130.0,1.0,7.0
14,48,8122.0,,
14,48,8122.0,99.0,
14,48,81221.0,,
14,48,81221.0,99.0,
14,48,812210.0,,
14,48,812210.0,99.0,
14,48,8123.0,,7.0
14,48,8123.0,1.0,7.0
14,48,81231.0,,7.0
14,48,81231.0,1.0,7.0
14,48,812310.0,,7.0
14,48,812310.0,1.0,7.0
14,48,8124.0,,4.0
14,48,8124.0,1.0,4.0
14,48,81241.0,,4.0
14,48,81241.0,1.0,4.0
14,48,812410.0,,4.0
14,48,812410.0,1.0,4.0
14,48,8129.0,,
14,48,8129.0,99.0,
14,48,81291.0,,
14,48,81291.0,99.0,
14,48,812910.0,,
14,48,812910.0,99.0,
14,48,813.0,,
14,48,813.0,99.0,
14,48,8131.0,,
14,48,8131.0,99.0,
14,48,81311.0,,
14,48,81311.0,99.0,
14,48,813110.0,,
14,48,813110.0,99.0,
14,49,,,400.0
14,49,,99.0,400.0
14,49,11.0,,
14,49,11.0,99.0,
14,49,114.0,,
14,49,114.0,99.0,
14,49,1141.0,,
14,49,1141.0,99.0,
14,49,11411.0,,
14,49,11411.0,99.0,
14,49,114119.0,,
14,49,114119.0,99.0,
14,49,22.0,,
14,49,22.0,99.0,
14,49,221.0,,
14,49,221.0,99.0,
14,49,2213.0,,
14,49,2213.0,99.0,
14,49,22131.0,,
14,49,22131.0,99.0,
14,49,221312.0,,
14,49,221312.0,99.0,
14,49,311.0,,25.0
14,49,311.0,1.0,25.0
14,49,3115.0,,13.0
14,49,3115.0,99.0,13.0
14,49,31151.0,,8.0
14,49,31151.0,1.0,8.0
14,49,311513.0,,8.0
14,49,311513.0,1.0,8.0
14,49,31152.0,,5.0
14,49,31152.0,1.0,5.0
14,49,311520.0,,5.0
14,49,311520.0,1.0,5.0
14,49,3116.0,,
14,49,3116.0,99.0,
14,49,31161.0,,
14,49,31161.0,99.0,
14,49,311611.0,,
14,49,311611.0,99.0,
14,49,3118.0,,
14,49,3118.0,99.0,
14,49,31181.0,,
14,49,31181.0,99.0,
14,49,311812.0,,
14,49,311812.0,99.0,
14,49,31183.0,,
14,49,31183.0,99.0,
14,49,311830.0,,
14,49,311830.0,99.0,
14,49,316.0,,
14,49,316.0,99.0,
14,49,3162.0,,
14,49,3162.0,99.0,
14,49,31621.0,,
14,49,31621.0,99.0,
14,49,316211.0,,
14,49,316211.0,99.0,
14,49,332.0,,
14,49,332.0,99.0,
14,49,3323.0,,
14,49,3323.0,99.0,
14,49,33231.0,,
14,49,33231.0,99.0,
14,49,332310.0,,
14,49,332310.0,99.0,
14,49,33232.0,,
14,49,33232.0,99.0,
14,49,332320.0,,
14,49,332320.0,99.0,
14,49,43.0,,
14,49,43.0,99.0,
14,49,431.0,,
14,49,431.0,99.0,
14,49,4311.0,,
14,49,4311.0,99.0,
14,49,43113.0,,
14,49,43113.0,99.0,
14,49,431130.0,,
14,49,431130.0,99.0,
14,49,434.0,,
14,49,434.0,99.0,
14,49,4341.0,,
14,49,4341.0,99.0,
14,49,43411.0,,
14,49,43411.0,99.0,
14,49,434112.0,,
14,49,434112.0,99.0,
14,49,46.0,,109.0
14,49,46.0,1.0,109.0
14,49,461.0,,60.0
14,49,461.0,1.0,60.0
14,49,4611.0,,55.0
14,49,4611.0,1.0,55.0
14,49,46111.0,,46.0
14,49,46111.0,99.0,46.0
14,49,461110.0,,46.0
14,49,461110.0,1.0,46.0
14,49,46112.0,,9.0
14,49,46112.0,99.0,9.0
14,49,461121.0,,
14,49,461121.0,99.0,
14,49,461122.0,,
14,49,461122.0,99.0,
14,49,4612.0,,5.0
14,49,4612.0,1.0,5.0
14,49,46121.0,,5.0
14,49,46121.0,1.0,5.0
14,49,461212.0,,
14,49,461212.0,99.0,
14,49,461213.0,,
14,49,461213.0,99.0,
14,49,463.0,,6.0
14,49,463.0,1.0,6.0
14,49,4632.0,,
14,49,4632.0,99.0,
14,49,46321.0,,
14,49,46321.0,99.0,
14,49,463211.0,,
14,49,463211.0,99.0,
14,49,4633.0,,
14,49,4633.0,99.0,
14,49,46331.0,,
14,49,46331.0,99.0,
14,49,463310.0,,
14,49,463310.0,99.0,
14,49,464.0,,8.0
14,49,464.0,1.0,8.0
14,49,4641.0,,8.0
14,49,4641.0,1.0,8.0
14,49,46411.0,,8.0
14,49,46411.0,1.0,8.0
14,49,464111.0,,
14,49,464111.0,99.0,
14,49,464113.0,,
14,49,464113.0,99.0,
14,49,465.0,,11.0
14,49,465.0,1.0,11.0
14,49,4651.0,,
14,49,4651.0,99.0,
14,49,46511.0,,
14,49,46511.0,99.0,
14,49,465111.0,,
14,49,465111.0,99.0,
14,49,4652.0,,
14,49,4652.0,99.0,
14,49,46521.0,,
14,49,46521.0,99.0,
14,49,465212.0,,
14,49,465212.0,99.0,
14,49,4653.0,,
14,49,4653.0,99.0,
14,49,46531.0,,
14,49,46531.0,99.0,
14,49,465311.0,,
14,49,465311.0,99.0,
14,49,4659.0,,4.0
14,49,4659.0,1.0,4.0
14,49,46591.0,,4.0
14,49,46591.0,1.0,4.0
14,49,465912.0,,
14,49,465912.0,99.0,
14,49,465913.0,,
14,49,465913.0,99.0,
14,49,465919.0,,
14,49,465919.0,99.0,
14,49,466.0,,
14,49,466.0,99.0,
14,49,4662.0,,
14,49,4662.0,99.0,
14,49,46621.0,,
14,49,46621.0,99.0,
14,49,466212.0,,
14,49,466212.0,99.0,
14,49,4663.0,,
14,49,4663.0,99.0,
14,49,46631.0,,
14,49,46631.0,99.0,
14,49,466312.0,,
14,49,466312.0,99.0,
14,49,467.0,,
14,49,467.0,99.0,
14,49,4671.0,,
14,49,4671.0,99.0,
14,49,46711.0,,
14,49,46711.0,99.0,
14,49,467111.0,,
14,49,467111.0,99.0,
14,49,468.0,,
14,49,468.0,99.0,
14,49,4682.0,,
14,49,4682.0,99.0,
14,49,46821.0,,
14,49,46821.0,99.0,
14,49,468211.0,,
14,49,468211.0,99.0,
14,49,4684.0,,
14,49,4684.0,99.0,
14,49,46841.0,,
14,49,46841.0,99.0,
14,49,468411.0,,
14,49,468411.0,99.0,
14,49,56.0,,
14,49,56.0,99.0,
14,49,561.0,,
14,49,561.0,99.0,
14,49,5614.0,,
14,49,5614.0,99.0,
14,49,56143.0,,
14,49,56143.0,99.0,
14,49,561432.0,,
14,49,561432.0,99.0,
14,49,62.0,,
14,49,62.0,99.0,
14,49,621.0,,
14,49,621.0,99.0,
14,49,6212.0,,
14,49,6212.0,99.0,
14,49,62121.0,,
14,49,62121.0,99.0,
14,49,621211.0,,
14,49,621211.0,99.0,
14,49,71.0,,
14,49,71.0,99.0,
14,49,713.0,,
14,49,713.0,99.0,
14,49,7139.0,,
14,49,7139.0,99.0,
14,49,71399.0,,
14,49,71399.0,99.0,
14,49,713991.0,,
14,49,713991.0,99.0,
14,49,72.0,,34.0
14,49,72.0,99.0,34.0
14,49,721.0,,
14,49,721.0,99.0,
14,49,7211.0,,
14,49,7211.0,99.0,
14,49,72111.0,,
14,49,72111.0,99.0,
14,49,721112.0,,
14,49,721112.0,99.0,
14,49,722.0,,
14,49,722.0,99.0,
14,49,7225.0,,
14,49,7225.0,99.0,
14,49,72251.0,,
14,49,72251.0,99.0,
14,49,722511.0,,10.0
14,49,722511.0,1.0,10.0
14,49,722513.0,,
14,49,722513.0,99.0,
14,49,722514.0,,10.0
14,49,722514.0,1.0,10.0
14,49,722515.0,,
14,49,722515.0,99.0,
14,49,722517.0,,
14,49,722517.0,99.0,
14,49,722518.0,,
14,49,722518.0,99.0,
14,49,81.0,,23.0
14,49,81.0,1.0,23.0
14,49,811.0,,16.0
14,49,811.0,99.0,16.0
14,49,8111.0,,
14,49,8111.0,99.0,
14,49,81111.0,,
14,49,81111.0,99.0,
14,49,811111.0,,
14,49,811111.0,99.0,
14,49,81112.0,,
14,49,81112.0,99.0,
14,49,811121.0,,
14,49,811121.0,99.0,
14,49,81119.0,,4.0
14,49,81119.0,99.0,4.0
14,49,811191.0,,
14,49,811191.0,99.0,
14,49,811192.0,,
14,49,811192.0,99.0,
14,49,8114.0,,
14,49,8114.0,99.0,
14,49,81149.0,,
14,49,81149.0,99.0,
14,49,811499.0,,
14,49,811499.0,99.0,
14,49,812.0,,
14,49,812.0,99.0,
14,49,8121.0,,
14,49,8121.0,99.0,
14,49,81211.0,,
14,49,81211.0,99.0,
14,49,812110.0,,
14,49,812110.0,99.0,
14,49,813.0,,
14,49,813.0,99.0,
14,49,8131.0,,
14,49,8131.0,99.0,
14,49,81311.0,,
14,49,81311.0,99.0,
14,49,813110.0,,
14,49,813110.0,99.0,
14,50,,,8407.0
14,50,,99.0,8407.0
14,50,11.0,,94.0
14,50,11.0,99.0,94.0
14,50,114.0,,94.0
14,50,114.0,99.0,94.0
14,50,1141.0,,94.0
14,50,1141.0,99.0,94.0
14,50,11411.0,,94.0
14,50,11411.0,99.0,94.0
14,50,114119.0,,94.0
14,50,114119.0,99.0,94.0
14,50,22.0,,
14,50,22.0,99.0,
14,50,221.0,,
14,50,221.0,99.0,
14,50,2213.0,,
14,50,2213.0,99.0,
14,50,22131.0,,
14,50,22131.0,99.0,
14,50,221312.0,,
14,50,221312.0,99.0,
14,50,23.0,,
14,50,23.0,99.0,
14,50,236.0,,
14,50,236.0,99.0,
14,50,2361.0,,
14,50,2361.0,99.0,
14,50,23611.0,,
14,50,23611.0,99.0,
14,50,236111.0,,
14,50,236111.0,99.0,
14,50,311.0,,
14,50,311.0,99.0,
14,50,3115.0,,
14,50,3115.0,99.0,
14,50,31151.0,,
14,50,31151.0,99.0,
14,50,311513.0,,
14,50,311513.0,99.0,
14,50,31152.0,,
14,50,31152.0,99.0,
14,50,311520.0,,
14,50,311520.0,99.0,
14,50,3116.0,,
14,50,3116.0,99.0,
14,50,31161.0,,
14,50,31161.0,99.0,
14,50,311611.0,,
14,50,311611.0,99.0,
14,50,3118.0,,169.0
14,50,3118.0,99.0,169.0
14,50,31181.0,,71.0
14,50,31181.0,99.0,71.0
14,50,311812.0,,
14,50,311812.0,99.0,
14,50,311813.0,,
14,50,311813.0,99.0,
14,50,31183.0,,98.0
14,50,31183.0,99.0,98.0
14,50,311830.0,,98.0
14,50,311830.0,1.0,98.0
14,50,312.0,,23.0
14,50,312.0,1.0,23.0
14,50,3121.0,,23.0
14,50,3121.0,1.0,23.0
14,50,31211.0,,23.0
14,50,31211.0,1.0,23.0
14,50,312112.0,,23.0
14,50,312112.0,1.0,23.0
14,50,313.0,,
14,50,313.0,99.0,
14,50,3131.0,,
14,50,3131.0,99.0,
14,50,31311.0,,
14,50,31311.0,99.0,
14,50,313113.0,,
14,50,313113.0,99.0,
14,50,315.0,,38.0
14,50,315.0,99.0,38.0
14,50,3152.0,,38.0
14,50,3152.0,99.0,38.0
14,50,31522.0,,38.0
14,50,31522.0,99.0,38.0
14,50,315223.0,,
14,50,315223.0,99.0,
14,50,315225.0,,
14,50,315225.0,99.0,
14,50,315229.0,,36.0
14,50,315229.0,99.0,36.0
14,50,316.0,,
14,50,316.0,99.0,
14,50,3162.0,,
14,50,3162.0,99.0,
14,50,31621.0,,
14,50,31621.0,99.0,
14,50,316219.0,,
14,50,316219.0,99.0,
14,50,321.0,,9.0
14,50,321.0,99.0,9.0
14,50,3219.0,,9.0
14,50,3219.0,99.0,9.0
14,50,32191.0,,
14,50,32191.0,99.0,
14,50,321910.0,,
14,50,321910.0,99.0,
14,50,32199.0,,
14,50,32199.0,99.0,
14,50,321992.0,,
14,50,321992.0,99.0,
14,50,322.0,,
14,50,322.0,99.0,
14,50,3222.0,,
14,50,3222.0,99.0,
14,50,32221.0,,
14,50,32221.0,99.0,
14,50,322210.0,,
14,50,322210.0,99.0,
14,50,323.0,,7.0
14,50,323.0,1.0,7.0
14,50,3231.0,,7.0
14,50,3231.0,1.0,7.0
14,50,32311.0,,7.0
14,50,32311.0,1.0,7.0
14,50,323119.0,,7.0
14,50,323119.0,1.0,7.0
14,50,325.0,,
14,50,325.0,99.0,
14,50,3254.0,,
14,50,3254.0,99.0,
14,50,32541.0,,
14,50,32541.0,99.0,
14,50,325412.0,,
14,50,325412.0,99.0,
14,50,327.0,,72.0
14,50,327.0,1.0,12.0
14,50,327.0,2.0,60.0
14,50,3271.0,,
14,50,3271.0,99.0,
14,50,32711.0,,
14,50,32711.0,99.0,
14,50,327111.0,,
14,50,327111.0,99.0,
14,50,3273.0,,
14,50,3273.0,99.0,
14,50,32733.0,,
14,50,32733.0,99.0,
14,50,327330.0,,
14,50,327330.0,99.0,
14,50,3279.0,,64.0
14,50,3279.0,1.0,4.0
14,50,3279.0,2.0,60.0
14,50,32799.0,,64.0
14,50,32799.0,1.0,4.0
14,50,32799.0,2.0,60.0
14,50,327991.0,,64.0
14,50,327991.0,1.0,4.0
14,50,327991.0,2.0,60.0
14,50,332.0,,62.0
14,50,332.0,99.0,62.0
14,50,3323.0,,62.0
14,50,3323.0,99.0,62.0
14,50,33231.0,,
14,50,33231.0,99.0,
14,50,332310.0,,
14,50,332310.0,99.0,
14,50,33232.0,,
14,50,33232.0,99.0,
14,50,332320.0,,
14,50,332320.0,99.0,
14,50,333.0,,
14,50,333.0,99.0,
14,50,3331.0,,
14,50,3331.0,99.0,
14,50,33311.0,,
14,50,33311.0,99.0,
14,50,333111.0,,
14,50,333111.0,99.0,
14,50,337.0,,16.0
14,50,337.0,99.0,16.0
14,50,3371.0,,
14,50,3371.0,99.0,
14,50,33711.0,,
14,50,33711.0,99.0,
14,50,337110.0,,
14,50,337110.0,99.0,
14,50,33712.0,,
14,50,33712.0,99.0,
14,50,337120.0,,
14,50,337120.0,99.0,
14,50,3372.0,,
14,50,3372.0,99.0,
14,50,33721.0,,
14,50,33721.0,99.0,
14,50,337210.0,,
14,50,337210.0,99.0,
14,50,339.0,,23.0
14,50,339.0,99.0,23.0
14,50,3399.0,,23.0
14,50,3399.0,99.0,23.0
14,50,33991.0,,
14,50,33991.0,99.0,
14,50,339913.0,,
14,50,339913.0,99.0,
14,50,33999.0,,
14,50,33999.0,99.0,
14,50,339999.0,,
14,50,339999.0,99.0,
14,50,43.0,,498.0
14,50,43.0,99.0,498.0
14,50,431.0,,
14,50,431.0,99.0,
14,50,4311.0,,
14,50,4311.0,99.0,
14,50,43111.0,,
14,50,43111.0,99.0,
14,50,431110.0,,
14,50,431110.0,99.0,
14,50,43113.0,,314.0
14,50,43113.0,99.0,314.0
14,50,431130.0,,314.0
14,50,431130.0,99.0,314.0
14,50,43115.0,,
14,50,43115.0,99.0,
14,50,431150.0,,
14,50,431150.0,99.0,
14,50,43119.0,,
14,50,43119.0,99.0,
14,50,431192.0,,
14,50,431192.0,99.0,
14,50,431199.0,,
14,50,431199.0,99.0,
14,50,4312.0,,
14,50,4312.0,99.0,
14,50,43121.0,,
14,50,43121.0,99.0,
14,50,431212.0,,
14,50,431212.0,99.0,
14,50,433.0,,
14,50,433.0,99.0,
14,50,4331.0,,
14,50,4331.0,99.0,
14,50,43311.0,,
14,50,43311.0,99.0,
14,50,433110.0,,
14,50,433110.0,99.0,
14,50,434.0,,116.0
14,50,434.0,99.0,116.0
14,50,4341.0,,70.0
14,50,4341.0,99.0,70.0
14,50,43411.0,,70.0
14,50,43411.0,99.0,70.0
14,50,434111.0,,57.0
14,50,434111.0,99.0,57.0
14,50,434112.0,,13.0
14,50,434112.0,1.0,13.0
14,50,4342.0,,37.0
14,50,4342.0,99.0,37.0
14,50,43421.0,,17.0
14,50,43421.0,1.0,17.0
14,50,434211.0,,17.0
14,50,434211.0,1.0,17.0
14,50,43422.0,,20.0
14,50,43422.0,99.0,20.0
14,50,434221.0,,
14,50,434221.0,99.0,
14,50,434225.0,,
14,50,434225.0,99.0,
14,50,4343.0,,9.0
14,50,4343.0,1.0,9.0
14,50,43431.0,,9.0
14,50,43431.0,1.0,9.0
14,50,434311.0,,
14,50,434311.0,99.0,
14,50,434319.0,,
14,50,434319.0,99.0,
14,50,435.0,,
14,50,435.0,99.0,
14,50,4351.0,,
14,50,4351.0,99.0,
14,50,43511.0,,
14,50,43511.0,99.0,
14,50,435110.0,,
14,50,435110.0,99.0,
14,50,4353.0,,
14,50,4353.0,99.0,
14,50,43531.0,,
14,50,43531.0,99.0,
14,50,435311.0,,
14,50,435311.0,99.0,
14,50,435313.0,,
14,50,435313.0,99.0,
14,50,46.0,,1915.0
14,50,46.0,99.0,1915.0
14,50,461.0,,935.0
14,50,461.0,99.0,935.0
14,50,4611.0,,840.0
14,50,4611.0,99.0,840.0
14,50,46111.0,,520.0
14,50,46111.0,1.0,520.0
14,50,461110.0,,520.0
14,50,461110.0,1.0,520.0
14,50,46112.0,,
14,50,46112.0,99.0,
14,50,461121.0,,98.0
14,50,461121.0,99.0,98.0
14,50,461122.0,,8.0
14,50,461122.0,1.0,8.0
14,50,461123.0,,13.0
14,50,461123.0,1.0,13.0
14,50,46113.0,,90.0
14,50,46113.0,1.0,90.0
14,50,461130.0,,90.0
14,50,461130.0,1.0,90.0
14,50,46114.0,,
14,50,46114.0,99.0,
14,50,461140.0,,
14,50,461140.0,99.0,
14,50,46115.0,,37.0
14,50,46115.0,99.0,37.0
14,50,461150.0,,37.0
14,50,461150.0,1.0,37.0
14,50,46116.0,,
14,50,46116.0,99.0,
14,50,461160.0,,
14,50,461160.0,99.0,
14,50,46117.0,,26.0
14,50,46117.0,1.0,26.0
14,50,461170.0,,26.0
14,50,461170.0,1.0,26.0
14,50,46119.0,,29.0
14,50,46119.0,1.0,29.0
14,50,461190.0,,29.0
14,50,461190.0,1.0,29.0
14,50,4612.0,,95.0
14,50,4612.0,1.0,95.0
14,50,46121.0,,95.0
14,50,46121.0,1.0,95.0
14,50,461211.0,,64.0
14,50,461211.0,1.0,64.0
14,50,461212.0,,21.0
14,50,461212.0,1.0,21.0
14,50,461213.0,,10.0
14,50,461213.0,1.0,10.0
14,50,462.0,,
14,50,462.0,99.0,
14,50,4621.0,,
14,50,4621.0,99.0,
14,50,46211.0,,
14,50,46211.0,99.0,
14,50,462111.0,,
14,50,462111.0,99.0,
14,50,462112.0,,
14,50,462112.0,99.0,
14,50,463.0,,219.0
14,50,463.0,99.0,219.0
14,50,4631.0,,7.0
14,50,4631.0,99.0,7.0
14,50,46311.0,,7.0
14,50,46311.0,99.0,7.0
14,50,463111.0,,
14,50,463111.0,99.0,
14,50,463113.0,,
14,50,463113.0,99.0,
14,50,4632.0,,156.0
14,50,4632.0,99.0,156.0
14,50,46321.0,,156.0
14,50,46321.0,1.0,156.0
14,50,463211.0,,111.0
14,50,463211.0,1.0,111.0
14,50,463212.0,,7.0
14,50,463212.0,1.0,7.0
14,50,463213.0,,9.0
14,50,463213.0,1.0,9.0
14,50,463214.0,,9.0
14,50,463214.0,1.0,9.0
14,50,463215.0,,12.0
14,50,463215.0,1.0,12.0
14,50,463216.0,,
14,50,463216.0,99.0,
14,50,463217.0,,
14,50,463217.0,99.0,
14,50,463218.0,,
14,50,463218.0,99.0,
14,50,4633.0,,56.0
14,50,4633.0,99.0,56.0
14,50,46331.0,,56.0
14,50,46331.0,99.0,56.0
14,50,463310.0,,56.0
14,50,463310.0,99.0,56.0
14,50,464.0,,122.0
14,50,464.0,99.0,122.0
14,50,4641.0,,122.0
14,50,4641.0,1.0,39.0
14,50,4641.0,2.0,83.0
14,50,46411.0,,119.0
14,50,46411.0,1.0,36.0
14,50,46411.0,2.0,83.0
14,50,464111.0,,55.0
14,50,464111.0,99.0,55.0
14,50,464112.0,,61.0
14,50,464112.0,1.0,6.0
14,50,464112.0,2.0,55.0
14,50,464113.0,,3.0
14,50,464113.0,1.0,3.0
14,50,46412.0,,3.0
14,50,46412.0,1.0,3.0
14,50,464121.0,,
14,50,464121.0,99.0,
14,50,464122.0,,
14,50,464122.0,99.0,
14,50,465.0,,165.0
14,50,465.0,1.0,165.0
14,50,4651.0,,15.0
14,50,4651.0,99.0,15.0
14,50,46511.0,,15.0
14,50,46511.0,99.0,15.0
14,50,465111.0,,
14,50,465111.0,99.0,
14,50,465112.0,,
14,50,465112.0,99.0,
14,50,4652.0,,28.0
14,50,4652.0,99.0,28.0
14,50,46521.0,,28.0
14,50,46521.0,1.0,28.0
14,50,465211.0,,
14,50,465211.0,99.0,
14,50,465212.0,,13.0
14,50,465212.0,1.0,13.0
14,50,465213.0,,
14,50,465213.0,99.0,
14,50,465215.0,,7.0
14,50,465215.0,99.0,7.0
14,50,4653.0,,74.0
14,50,4653.0,1.0,74.0
14,50,46531.0,,74.0
14,50,46531.0,1.0,74.0
14,50,465311.0,,74.0
14,50,465311.0,1.0,74.0
14,50,4659.0,,48.0
14,50,4659.0,1.0,48.0
14,50,46591.0,,48.0
14,50,46591.0,1.0,48.0
14,50,465911.0,,
14,50,465911.0,99.0,
14,50,465912.0,,26.0
14,50,465912.0,1.0,26.0
14,50,465914.0,,7.0
14,50,465914.0,1.0,7.0
14,50,465915.0,,5.0
14,50,465915.0,1.0,5.0
14,50,465919.0,,
14,50,465919.0,99.0,
14,50,466.0,,
14,50,466.0,99.0,
14,50,4661.0,,63.0
14,50,4661.0,99.0,63.0
14,50,46611.0,,63.0
14,50,46611.0,99.0,63.0
14,50,466111.0,,
14,50,466111.0,99.0,
14,50,466112.0,,
14,50,466112.0,99.0,
14,50,466114.0,,
14,50,466114.0,99.0,
14,50,4662.0,,20.0
14,50,4662.0,99.0,20.0
14,50,46621.0,,20.0
14,50,46621.0,99.0,20.0
14,50,466211.0,,
14,50,466211.0,99.0,
14,50,466212.0,,
14,50,466212.0,99.0,
14,50,4663.0,,37.0
14,50,4663.0,1.0,37.0
14,50,46631.0,,37.0
14,50,46631.0,1.0,37.0
14,50,466311.0,,
14,50,466311.0,99.0,
14,50,466312.0,,33.0
14,50,466312.0,1.0,33.0
14,50,466313.0,,
14,50,466313.0,99.0,
14,50,4664.0,,21.0
14,50,4664.0,99.0,21.0
14,50,46641.0,,21.0
14,50,46641.0,1.0,21.0
14,50,466410.0,,21.0
14,50,466410.0,1.0,21.0
14,50,467.0,,101.0
14,50,467.0,1.0,101.0
14,50,4671.0,,101.0
14,50,4671.0,1.0,101.0
14,50,46711.0,,101.0
14,50,46711.0,1.0,101.0
14,50,467111.0,,56.0
14,50,467111.0,1.0,56.0
14,50,467112.0,,
14,50,467112.0,99.0,
14,50,467113.0,,15.0
14,50,467113.0,1.0,15.0
14,50,467114.0,,19.0
14,50,467114.0,1.0,19.0
14,50,467115.0,,
14,50,467115.0,99.0,
14,50,467116.0,,
14,50,467116.0,99.0,
14,50,468.0,,117.0
14,50,468.0,99.0,117.0
14,50,4682.0,,
14,50,4682.0,99.0,
14,50,46821.0,,
14,50,46821.0,99.0,
14,50,468211.0,,14.0
14,50,468211.0,1.0,14.0
14,50,468212.0,,
14,50,468212.0,99.0,
14,50,468213.0,,
14,50,468213.0,99.0,
14,50,4683.0,,
14,50,4683.0,99.0,
14,50,46831.0,,
14,50,46831.0,99.0,
14,50,468311.0,,
14,50,468311.0,99.0,
14,50,4684.0,,91.0
14,50,4684.0,99.0,91.0
14,50,46841.0,,
14,50,46841.0,99.0,
14,50,468411.0,,
14,50,468411.0,99.0,
14,50,468412.0,,
14,50,468412.0,99.0,
14,50,46842.0,,
14,50,46842.0,99.0,
14,50,468420.0,,
14,50,468420.0,99.0,
14,50,485.0,,
14,50,485.0,99.0,
14,50,4852.0,,
14,50,4852.0,99.0,
14,50,48521.0,,
14,50,48521.0,99.0,
14,50,485210.0,,
14,50,485210.0,99.0,
14,50,487.0,,
14,50,487.0,99.0,
14,50,4872.0,,
14,50,4872.0,99.0,
14,50,48721.0,,
14,50,48721.0,99.0,
14,50,487210.0,,
14,50,487210.0,99.0,
14,50,488.0,,
14,50,488.0,99.0,
14,50,4884.0,,
14,50,4884.0,99.0,
14,50,48841.0,,
14,50,48841.0,99.0,
14,50,488410.0,,
14,50,488410.0,99.0,
14,50,48849.0,,
14,50,48849.0,99.0,
14,50,488493.0,,
14,50,488493.0,99.0,
14,50,493.0,,
14,50,493.0,99.0,
14,50,4931.0,,
14,50,4931.0,99.0,
14,50,49312.0,,
14,50,49312.0,99.0,
14,50,493120.0,,
14,50,493120.0,99.0,
14,50,51.0,,
14,50,51.0,99.0,
14,50,517.0,,
14,50,517.0,99.0,
14,50,5179.0,,
14,50,5179.0,99.0,
14,50,51791.0,,
14,50,51791.0,99.0,
14,50,517910.0,,
14,50,517910.0,99.0,
14,50,519.0,,
14,50,519.0,99.0,
14,50,5191.0,,
14,50,5191.0,99.0,
14,50,51912.0,,
14,50,51912.0,99.0,
14,50,519121.0,,
14,50,519121.0,99.0,
14,50,52.0,,25.0
14,50,52.0,99.0,25.0
14,50,522.0,,
14,50,522.0,99.0,
14,50,5223.0,,
14,50,5223.0,99.0,
14,50,52232.0,,
14,50,52232.0,99.0,
14,50,522320.0,,
14,50,522320.0,99.0,
14,50,5224.0,,
14,50,5224.0,99.0,
14,50,52245.0,,
14,50,52245.0,99.0,
14,50,522452.0,,
14,50,522452.0,99.0,
14,50,523.0,,
14,50,523.0,99.0,
14,50,5231.0,,
14,50,5231.0,99.0,
14,50,52312.0,,
14,50,52312.0,99.0,
14,50,523122.0,,
14,50,523122.0,99.0,
14,50,53.0,,59.0
14,50,53.0,1.0,59.0
14,50,531.0,,51.0
14,50,531.0,99.0,51.0
14,50,5311.0,,
