CODIGO,Acatic,Acatlán de Juárez,Ahualulco de Mercado,Amacueca,Amatitán,Ameca,San Juanito de Escobedo,Arandas,El Arenal,Atemajac de Brizuela,Atengo,Atenguillo,Atotonilco el Alto,Atoyac,Autlán de Navarro,Ayotlán,Ayutla,La Barca,Bolaños,Cabo Corrientes,Casimiro Castillo,Cihuatlán,Zapotlán el Grande,Cocula,Colotlán,Concepción de Buenos Aires,Cuautitlán de García Barragán,Cuautla,Cuquío,Chapala,Chimaltitán,Chiquilistlán,Degollado,Ejutla,Encarnación de Díaz,Etzatlán,El Grullo,Guachinango,Guadalajara,Hostotipaquillo,Huejúcar,Huejuquilla el Alto,La Huerta,Ixtlahuacán de los Membrillos,Ixtlahuacán del Río,Jalostotitlán,Jamay,Jesús María,Jilotlán de los Dolores,Jocotepec,Juanacatlán,Juchitlán,Lagos de Moreno,El Limón,Magdalena,Santa María del Oro,La Manzanilla de la Paz,Mascota,Mazamitla,Mexticacán,Mezquitic,Mixtlán,Ocotlán,Ojuelos de Jalisco,Pihuamo,Poncitlán,Puerto Vallarta,Villa Purificación,Quitupan,El Salto,San Cristóbal de la Barranca,San Diego de Alejandría,San Juan de los Lagos,San Julián,San Marcos,San Martín de Bolaños,San Martín Hidalgo,San Miguel el Alto,Gómez Farías,San Sebastián del Oeste,Santa María de los Ángeles,Sayula,Tala,Talpa de Allende,Tamazula de Gordiano,Tapalpa,Tecalitlán,Tecolotlán,Techaluta de Montenegro,Tenamaxtlán,Teocaltiche,Teocuitatlán de Corona,Tepatitlán de Morelos,Tequila,Teuchitlán,Tizapán el Alto,Tlajomulco de Zúñiga,Tlaquepaque,Tolimán,Tomatlán,Tonalá,Tonaya,Tonila,Totatiche,Tototlán,Tuxcacuesco,Tuxcueca,Tuxpan,Unión de San Antonio,Unión de Tula,Valle de Guadalupe,Valle de Juárez,San Gabriel,Villa Corona,Villa Guerrero,Villa Hidalgo,Cañadas de Obregón,Yahualica de González Gallo,Zacoalco de Torres,Zapopan,Zapotiltic,Zapotitlán de Vadillo,Zapotlán del Rey,Zapotlanejo,San Ignacio Cerro Gordo
466113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8601665291498406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824922167331072,0.0,0.0,0.0,0.0,0.0
466114,0.0,0.0,0.8231187459706281,0.0,0.0,0.9338759260632419,0.0,1.0965253893613531,0.0,0.0,0.0,0.0,1.4571609688989315,0.0,1.0273397339963553,0.3859814681518466,0.0,1.2182048138815038,0.0,0.0,0.0,1.1320750853562824,0.8658923178424993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574366061167165,0.0,0.0,0.0,2.450868894121192,0.0,1.320521364008187,0.0,0.0,0.0,0.0,0.0,2.008475816214454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828473694668934,0.0,1.7441650849584616,0.0,0.0,0.0,1.313871651717182,0.0,0.0,0.0,1.503360001492727,1.8084389401228802,0.0,0.6578405828492565,0.5379742248403272,0.0,0.0,0.24059403504008295,0.0,0.0,0.4006384334299449,0.0,0.0,0.0,0.0,0.7428623770697222,0.0,0.0,0.0,1.3897382562782792,0.373689851547235,0.0,0.9686131296652466,0.0,1.8111591641561569,0.0,0.0,0.0,1.4969153091786358,0.0,0.5410537262091455,1.3593232489381335,0.0,1.026005220702404,0.3517893011668428,0.31997191897587784,0.0,0.5587910701887226,0.6331291483165279,0.0,0.0,0.0,1.30079538899213,0.0,0.0,0.801918915631412,0.0,0.0,0.0,0.0,1.142459825009135,0.9436373446869633,0.0,0.0,0.0,0.0,0.790593692021218,1.3610460194751515,1.1063745494245127,0.0,0.0,0.45061515739425484,0.0
466211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7728750260687574,0.0,0.7699656571871519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841444552733986,0.0,1.7180663864214558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0841912196824484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342623743098022,0.0,0.0,0.0,0.4531876388764661,0.0,0.0,0.0,0.0,0.0,0.5755147626350267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277550258078396,0.0,0.0,0.0,0.0,0.5058735409152605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696434807318887,0.0,0.0,0.0,0.0,0.0
466212,0.7142320766464773,0.9497168739018887,0.88790782558277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1946110104429926,0.0,1.156386152032893,0.0,2.129127583640577,0.0,0.0,0.0,0.0,0.0,1.3009956767924888,1.5975744299572572,1.8968332087186137,0.0,0.0,0.0,3.8674429393730585,0.0,0.0,0.0,1.549197110195768,0.0,0.0,0.0,0.0,0.0,1.285091427501279,0.0,0.0,1.7059753781199916,0.0,0.3287646177471051,0.0,0.0,0.5556605517305115,1.5285160808120866,0.0,0.0,1.204568908367597,0.0,0.0,0.0,1.7470619139627692,0.0,0.0,1.1955360708012903,1.417288729095078,0.0,0.0,4.482196621313734,1.0515659256317167,2.039456263274477,1.2204430722763173,0.0,1.2254973790153627,1.9761986149411497,0.0,0.0,0.0,0.0,0.810325064001375,1.451033698835437,0.0,0.0,0.9649841025047191,0.0,1.6184287914480917,0.0,0.0,0.0,1.1589228982057396,0.0,0.0,0.0,0.0,1.7984253935114127,0.0,2.228635175461101,0.7535453636003517,0.0,1.7235647906145095,0.0,0.0,1.1067638405880134,0.0,0.6527015959958016,0.0,1.8083234035738112,0.0,0.0,0.0,0.0,0.4209549634322057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259372106405863,1.69652108107376,0.0,1.2495012406638486,0.0,2.6411776772019206,0.7309908593088563,0.6922055140169592,0.0,0.0,0.0,0.0,0.0
466311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2962712333600293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1589301533771421,0.0,1.9943505650756579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.813925126760965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3325280088355114,0.0,0.0,0.0,0.3475946176695201,0.0,0.0,0.0,1.1779067151717328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495345471602842,0.0,0.0,0.0,0.0,0.0
466312,1.9629698469496384,0.0,0.0,0.0,2.8736835615211502,0.0,0.0,1.504304532319983,0.0,0.0,0.0,0.0,1.9539847613267738,0.0,1.533059694841523,0.0,0.0,1.8563133234799358,0.0,0.0,1.6598987252030797,0.0,1.0531710949713313,0.0,0.0,0.0,0.0,0.0,4.769486613405705,2.331878788340892,0.0,0.0,3.8210647161110067,0.0,1.6761828853587672,2.777573743410075,4.205938331565639,0.0,0.7105048998110576,0.0,0.0,0.0,0.0,1.3379710946037875,2.6718970305604204,2.103741950924322,0.0,0.0,0.0,1.8291069097515558,0.0,5.909151983529277,0.6898373255042946,0.0,0.0,0.0,4.535073889340509,0.0,0.0,3.507996302105927,0.0,0.0,1.0687158090127964,0.0,2.7091793147077747,1.5752383545139483,1.0507762268320182,2.924553402487891,0.0,0.0,0.0,0.0,1.2791367049197868,2.147367936081739,0.0,0.0,2.5705237996736963,0.6670605343037436,2.6612155461435596,0.0,0.0,2.4745259882370227,0.9693910942049262,2.0765545549453535,2.5402970772656928,0.0,0.0,3.770414239031668,0.0,0.0,1.6727445614913645,0.0,1.255098248322103,0.0,0.0,4.29945328854327,0.7753252250173257,0.7465458250868164,0.0,1.449563280135579,1.7480316406097138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.838003716887369,2.735687918569886,2.7617280514154685,0.0,1.1557014933773246,0.0,0.0,3.0650571933470823,0.8023800653372696,2.8455225145846246,0.0,0.5908937891576683,1.598555204561706,1.100304231711304
466313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7682270698772047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.231627371105841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464622515415415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31280573665747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.182665612282681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311738742520542,0.0,0.0,0.0,0.0,0.0
466314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1120797467572134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.246869483864928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5294702573009802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7541095901364004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3207329234461627,0.0,0.0,0.0,0.0,0.0
466319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8437772702504914,0.0,0.0,0.0,0.0,2.272474322017229,0.0,1.3748501676795737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549965961531792,0.0,0.0,0.0,0.0,0.0,0.0,2.0408054164193103,0.0,0.0,0.0,0.0,0.0,1.2601186319475475,1.760216090694153,0.0,1.0988782123585046,0.0,0.0,0.0,0.0,1.2507990388286454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677137391478274,0.0,0.0,0.0,0.0,0.0,3.145412399124886,0.0,0.0,0.0,0.8676276517879705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.849749802403617,0.0,0.0,0.0,1.4685293036324059,0.9527221086671983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285973229900613,0.0,0.0,0.0,0.09696794602735226,0.37879796697923646,0.0,0.0,4.621682101055617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872692174907764,0.0,0.0,0.0,0.0,1.3905429825166977,1.179147263740495,0.0,0.0,0.0,0.0,0.0
466410,0.7616587458709084,0.8593287230628364,1.104678129365585,0.0,0.0,2.3395332164947376,0.0,1.379631912753198,0.0,0.0,0.0,0.0,1.2515862032788196,0.0,1.9182689230360608,1.6835385987244684,3.5318991581632204,1.6349089624922606,0.0,0.0,3.2983835888222264,3.1335920236739616,1.3280948630194573,3.218018935804107,3.9745996867598787,0.0,0.0,0.0,0.0,5.756070534968626,0.0,0.0,1.2849413091472588,0.0,3.4947168145077376,2.4724532500956764,2.7958397093394622,0.0,0.6876039076998153,0.0,0.0,4.244930915454944,1.3773105833168728,1.636111643440441,0.0,1.945467854577416,1.1521955341949133,1.9016819496420898,0.0,1.9571014902228336,0.0,0.0,1.7714634182066495,0.0,7.691138777126951,0.0,0.0,1.8592618966600405,2.6449499884744445,0.0,0.0,0.0,1.544729215763671,6.177922548879514,5.3143902546199495,1.1771523173945777,1.8602012028654218,2.4586599265247107,0.0,0.6816621980522757,0.0,4.1764017230945685,1.5682405189202182,1.9256355471644635,0.0,0.0,1.2005715036048745,2.11855899082125,0.0,0.0,0.0,3.1563532670858643,0.8149630758747827,0.0,1.671352611821017,0.0,2.025576430332319,5.59371463531086,0.0,3.9610362146235647,1.0714433685504836,0.0,0.8395864121971739,2.084913085492958,0.0,2.7539295720651706,0.711709006345226,0.8203077127502661,0.0,1.3123835230360823,1.8526243908579652,0.0,0.0,0.0,2.094900971263479,0.0,0.0,2.9596231441545164,2.793654001872918,1.8943253463552736,0.0,0.0,0.0,3.3771248416057804,0.0,0.7772747651314892,0.0,2.0001643846709656,4.092534340843221,0.4282303839625876,1.3198449581007219,0.0,0.0,1.3438987362822317,0.0
467111,0.6324697522927394,1.397414584468871,1.0701924246291274,0.0,8.8475090859943,1.2026315700344872,0.0,0.6937397052745264,1.6033229071836157,2.316953532259489,0.0,0.0,1.7105113018110591,0.0,0.8877105208984406,0.9319897712573046,2.1996262083869955,1.614725199054332,0.0,0.0,1.8259514624697841,1.5244548946709873,1.1717564764905073,0.9431271590120288,1.06576924052063,2.2523263417454262,0.0,0.0,2.330708220577918,1.350799697747025,0.0,0.0,2.1784492989657482,0.0,0.8893101068568939,0.8744631073366459,1.2518552460192958,2.2649279438066654,0.9277942176518201,0.8690123132570764,2.1091169682673336,2.6017307930356557,3.6217090824198808,1.273689412408897,2.1761295216978462,0.9546057758645643,1.084334253097441,1.6668568615575547,0.0,0.7222875957351813,1.4933448015113953,0.0,0.6129150332430626,0.0,0.0,0.0,1.8467979979761768,0.0,0.9354721613368772,1.3605197654923977,4.149238213383065,0.0,1.182370669896618,0.7939366539153327,1.1557826341154893,0.9774892478153969,0.6406788464203224,1.7013612757805034,0.0,0.9963660541321215,0.0,1.2716073330567006,0.632517979045745,0.0,0.0,0.0,1.6947915080591323,1.0175874174128998,1.4862376969924946,0.0,0.0,1.310493695375043,2.255776170629978,0.4832149077974336,1.3107619556285728,1.5868306142889381,0.8970707367920919,1.3934804775645362,0.0,1.6445918904410126,0.8526388998714921,0.0,1.4351852226179638,8.39189831092154,1.7022515747212572,1.572189382786272,0.7363022305562412,1.100235861427069,0.0,1.4530442252562024,1.8044284333372533,0.812573545202079,1.5060197959686679,4.170516358067081,1.3771624872226857,0.0,0.9669222639085461,1.2660496086989352,0.7732691594211897,1.9400564489654408,0.0,2.2230087193341617,0.0,1.3437331800237684,2.0653985773284593,1.1295148469765008,0.0,2.2936318993308378,0.5454186608731566,0.6532371017665984,1.3699737878678977,0.0,0.16500140802902982,0.7439686127598223,1.3228792540740129
467112,0.0,0.0,0.0,0.0,0.0,1.1127472621619656,0.0,0.0,0.0,0.0,0.0,0.0,1.6828370962087413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7091847525377983,0.0,0.0,2.961745977091329,0.0,1.5013282125601084,0.0,3.706534323135706,0.0,1.3671516276715212,0.0,0.0,0.0,0.0,0.0,3.2215780496228508,0.0,0.0,3.2468978955976944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.291808891951475,0.0,0.0,2.110341349145706,1.0180841250610881,0.0,0.0,0.0,0.0,0.0,0.9639309364992996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818529497803518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8232134972223079,0.0,1.8829149079915364,0.0,0.0,0.0,0.4331260811741032,0.23123649667607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414402792297748,0.0,0.0,0.0,0.9637104834549316,0.0
467113,0.0,0.0,1.597380811145939,0.0,1.3436223200963677,1.8123211159836685,0.0,0.0,0.0,0.0,0.0,0.0,1.979481924455072,0.0,1.2568985412720912,0.7490527869786825,0.0,1.504428792969136,0.0,0.0,0.0,1.9909906598504703,1.6203752086154224,0.0,2.6940607331291786,0.0,0.0,0.0,2.319226899294283,1.8697408725225177,0.0,0.0,2.0902995208584083,0.0,1.3041062909988572,1.7876018693456022,0.0,0.0,0.8542208107480884,0.0,0.0,0.0,0.0,1.1829207416395273,3.2481145077558984,2.55743191942496,0.0,0.0,0.0,1.01071339982032,0.0,0.0,0.6861327157856452,0.0,0.0,0.0,0.0,0.0,2.549757705113107,0.0,0.0,0.0,1.9601867232577983,0.0,0.0,1.276634664172695,1.7195568911831747,0.0,0.0,0.31991808434171193,0.0,0.0,0.6803096519046781,0.0,0.0,0.0,0.0,0.5406119008932355,0.0,0.0,0.0,1.3484939044102129,0.0,2.0195050629327223,2.2825337503187213,0.0,2.3432106314483088,1.8873385012224657,0.0,0.0,1.161992143902828,0.0,1.3124911263962664,0.8165123862938433,0.0,0.0,0.5145708417838011,0.8080333317475116,0.0,0.6777592368421018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1671796088309656,0.0,1.6435333756846093,0.0,0.0,0.0,0.0,0.0,0.842963050822364,0.0,1.8593145628642076,0.0,1.0603584738195864,0.0,0.0,0.0,1.2145608279430289,0.0
467114,0.8122073836659094,1.649446878635369,1.060192591889882,0.0,0.0,1.2830399416408642,0.0,2.7952672262644205,1.1279526777210527,0.0,0.0,0.0,1.2512340185667914,0.0,0.9588645700049718,0.0,0.0,1.7117137720904463,0.0,0.0,1.1363538796600372,1.7011566018132083,1.097582816905504,1.6956080117855497,1.9072710102673402,0.0,0.0,0.0,0.0,2.29510850506173,0.0,0.0,0.8221310327160299,0.0,1.6589598756212638,2.1092330877921426,0.7365786692674633,0.0,0.7918968065565355,0.0,2.2942535340896995,2.327992556649842,1.1330109429400788,0.7851126032867647,2.8743944793497667,1.2447490675360253,0.0,1.4195229694135094,0.0,1.1329360707473994,0.0,0.0,0.917528504777798,0.0,2.3534948225286354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5732894612920267,0.0,0.0,0.8786930713384737,0.0,0.0,0.0,0.3672766704652792,0.0,0.0,1.0893964939692766,1.078052467093762,0.0,0.0,0.9217794615971792,1.1162910069636376,0.0,0.0,0.0,0.917953483242262,0.0,1.5637525759314594,2.614002545240385,0.0,1.5552049551145788,2.863175995422747,0.0,0.0,1.2853702492271777,0.0,1.7712556898235956,0.9448946393587081,0.0,2.863280827584267,0.3246170559354884,0.7044955797412735,0.0,1.3195114546983948,1.5864028783997488,0.0,0.0,0.0,1.4520559633649266,0.0,0.0,0.688591204943131,0.0,5.090513704627942,0.0,0.0,0.0,0.810281892023598,0.0,0.9946317404734112,0.0,1.2797449964953302,1.163771090420428,1.2535663574378926,1.0555788528081687,0.0,0.0,0.0,0.0
467115,0.6470147187838218,2.053078649061085,2.1114072141348683,0.0,0.0,0.8517382626285055,0.0,1.43566478379669,0.0,0.0,0.0,0.0,0.8472365758994823,0.0,0.458306217788877,1.567647149635149,0.0,1.5150810374025412,0.0,0.0,0.0,0.6049834632671416,0.8108876418730463,1.0854183860535072,0.0,0.0,0.0,0.0,0.0,0.903526569868954,0.0,0.0,0.8186500295887142,0.0,0.5027630199700762,1.0501511687413432,1.99081974292457,0.0,0.9919652677488798,0.0,0.0,0.0,0.0,1.5635766814149366,2.0035567596284576,0.6760792625847203,1.321337264669255,0.0,0.0,0.0,0.0,0.0,1.276413820964235,0.0,1.0652408355563776,0.0,0.0,0.0,0.9361812744593371,0.0,0.0,0.0,1.8478175958571643,2.5302994648693136,0.0,0.874972577636667,0.5898713384003396,0.0,0.0,0.0,0.0,0.0,0.8278613639888961,3.833885219214428,0.0,0.0,0.0,0.4763847834023081,0.0,0.0,0.0,0.457033378082511,0.7988027773111194,0.88978940381768,0.0,0.0,1.806723365456065,0.0,0.0,0.0,0.9386137454630604,0.0,1.055362182997725,0.6088136612660943,0.0,2.193197959322138,1.2031807431190746,1.5784034838263077,0.0,0.0,2.4760244581246904,0.0,0.0,0.0,1.33468410572652,0.0,0.0,0.5999661725261041,0.8090305600352001,0.0,0.0,0.0,0.0,1.6137021192081418,0.0,0.8666178047599279,0.0,0.9102331428550666,0.0,0.6953548899299619,0.8408875224960514,0.0,0.0,0.21405311129576265,0.0
467116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598639014549683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.079474465542796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6878479540466855,0.0,0.0,0.0,0.0,0.0
467117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.211394408288127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.235793172565769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7832540726536061,0.0,0.0,0.0,0.0,0.3244900147241488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3103920768798756,0.0,0.0,0.0,0.0,0.0
468111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1730548429382093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0568621948977417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420358498941054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455413577227735,0.0,0.0,0.0,1.3485314309102763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010626861401621,0.0,0.0,0.0,0.3511930959723671,0.0,0.0,0.0,0.3518247334040228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2972111059956606,0.0,0.0,0.0,0.0,0.0
468112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7768611038664663,0.0,0.0,0.0,0.0,2.0173381313067766,0.0,0.0,0.0,0.0,2.1377358232200603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1886168856739046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950476476120164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266362127678094,0.0,0.0,0.0,0.585321123245482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2270295861625464,0.0,0.0,0.0,0.515007535567493,0.0,0.0,0.0,1.3670929569758459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303277875169516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0801800142825702,0.0,0.0,0.0,0.8418839920187629,0.0
